"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Middle East & North Africa (IDA & IBRD countries)","TMN","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48396182516.5529","49324904338.1026","55011181869.5324","59413081081.2473","62088708400.6054","65531494337.9534","65419912562.5963","67030043778.1059","70292405298.1417","67033933685.6464","74154144529.7393","84570430431.663","95113491938.5277","106729429113.162","123970177524.573","152459297601.516","167626670833.752","187878043545.195","221322011088.445","235199873161.222","236646750384.128","238627489634.531","233784208175.726","237651195981.149","231228922287.305","","",
"Tonga","TON","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","4223589.47506218","5757301.72308444","5221335.10756265","6116287.05505322","6664542.81243014","7897973.12685038","8729027.80969892","10490922.0002029","8703603.6036036","10166739.7981571","9587960.05307633","10766042.7807487","13603136.815572","17375032.0430659","18516487.8823997","21725574.9344035","27013728.2122474","25964664.8355727","24477601.1560694","30983941.8269959","34124636.0846644","38614335.5791866","40469331.2227938","34846514.7453083","36970998.9258861","36833018.1196998","34936439.8119763","30887053.8581521","34074789.3418356","37090775.7735738","40863901.3568591","61854547.2646722","54431467.5188495","64212068.6026936","63086397.8520401","66675566.3849863","73302658.1518476","89110507.994572","","","","","","","",
"South Asia (IDA & IBRD)","TSA","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","2954568194.58182","3248391047.13137","3815647890.51994","4702036454.88846","5212868769.90477","5979027748.1112","5195365984.0286","5366360695.19694","5775555768.07446","6504244148.30067","7268372163.3788","8372889793.33955","8566944843.16717","8705904502.70772","10641548196.7637","11723945190.5573","12464781274.8276","13922744983.1135","16034732700.2529","18763511246.5093","22111655615.3973","23023496679.4306","25194765439.3698","26921386456.7542","27468194153.2194","31162534177.4642","34906615415.1236","40010683481.2009","42779963901.8435","43569691100.1608","44969866268.1215","39225919688.4856","40634431407.1036","40655857395.1431","43848281716.8004","49080105879.9044","53055693640.8921","58080889613.5477","62191345590.5736","67308638581.0066","67714123603.4469","67945228137.2883","70456297921.5801","80000130641.0754","89221034574.5361","102092274832.878","116647818982.984","146653399698.38","156971777693.615","187397840297.541","217815857551.013","239736955537.751","235839406487.308","234994733284.779","260333392561.405","272284003164.348","293103669511.962","355446840587.984","375877424766.912","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","31738294945.0048","31345045274.8406","30907979357.2157","29805248961.0845","27143293901.1928","32683520999.1889","39768270909.7796","39753929642.5528","39131948037.6164","45643199835.5296","47945436477.4689","51313826805.7094","50596700680.4704","49484604485.5576","51290169733.1272","52970776328.7735","55549432777.126","52885048589.7569","52288541607.081","52516775486.5113","50185443540.0592","51454164061.9135","70255451050.7645","91730308765.9308","105855492165.07","115191097195.038","145991815849.193","163814729591.238","163145034702.615","193934747908.379","218502555331.906","224816462850.873","235823241467.809","234370228737.048","218411652247.903","190143355904.268","207736233892.628","","",
"Trinidad and Tobago","TTO","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","150476190.47619","150476190.47619","150476190.47619","208190476.190476","224952380.952381","242666666.666667","263912794.033276","326137078.180675","413662239.089184","468957617.411226","632612478.250062","683535447.761194","826806526.806527","975732820.759251","1093234932.34932","1265003704.61842","1246861077.35925","1343829355.00254","1412787271.65586","1392636457.26056","1433193529.05932","1603022670.02519","1643296729.81779","1674283049.66193","1743916570.10429","2010340909.09091","2166630434.78261","2479760289.46178","2375111985.65308","2552589956.50455","2937083641.74685","3046024244.91473","3389456551.22525","3581979450.25029","3734024616.42219","3579849711.82607","3656703968.86078","3986635717.80263","4722235157.15949","5276916900.84303","5460382303.06767","5744177310.29301","6422740752.30217","7237237237.23724","7227060653.18818","7319966466.39653","8246167069.18596","8206799410.97382","8623315073.55204","8904223361.01785","8437652936.37847","8566340782.1229","8315739439.53046","","",
"Turkey","TUR","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","1171393341.55364","744444444.444444","877777777.777778","977777777.777778","1100000000","1233333333.33333","1400000000","1588888888.88889","1744444444.44444","1911111111.11111","1808695652.17391","1863645505.12838","2197879858.65724","2890459363.9576","3748115171.96812","4916216590.49993","5855603314.0223","7176980335.51828","7898855119.0182","10502944299.6428","7947342118.41448","6990712018.62991","6418214367.00645","5790461152.23746","5000545434.71146","5053038125.76272","5746245422.60308","6819417385.11614","6916300488.62798","10010793333.5847","16515655667.3209","18632333333.3333","20480869565.2174","23230845454.5455","15235033783.7838","18280419213.9738","20998124078.6241","23272573403.555","29289035418.8898","32480359645.272","32720659696.7822","25513291125.6563","30838100415.7419","39608504370.5118","50353904550.6589","61698603346.5527","71902393591.1375","91228960225.5806","104754288694.191","101662186064.668","115574214201.554","114074713760.355","124388475764.035","134265708596.802","131640968437.122","119320406918.088","128133716073.413","123487960361.992","110444884481.688","",
"Tuvalu","TUV","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","756967618.000788","938713454.348336","903623381.426303","825416878.457537","772129397.962329","605532692.940396","750597394.688442","636567027.024819","1009727812.33789","995998573.229921","1050171990.30245","1087031662.85891","1253604918.27498","1580021479.28726","1913715653.81001","2192806260.54202","2217403727.21463","2863526005.40306","3162269640.70626","3586628682.15628","3317381845.93869","3360661021.0748","4134366136.56059","4588717883.65702","4930421103.08777","4703413058.61079","4512764582.93333","4530304640.1439","","",
"Uganda","UGA","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","37409853.2494759","37409853.2494759","42528301.8867925","44890985.3249476","50798742.1383648","87254901.9607843","93277310.9243697","103361344.537815","111624649.859944","124649859.943978","","","","","","","","","","","","","243500000","228666666.666667","396863015.46947","510129747.396192","353595843.083783","499110441.352129","527566666.666667","367857147.068569","323305410.085034","293622857.574345","275962220.874063","359097095.920703","468683572.478457","643402351.181505","710657943.844032","833242760.728601","847264716.947078","771670706.356574","898288612.054055","910058251.908959","1037533418.67282","997716211.068788","1102702183.57783","1306353688.37881","1402136139.52722","1584916737.05671","1596321158.74281","1676106814.47916","1936734263.75412","2580005281.4566","1898897966.58657","1966448219.97748","2315427729.66889","2521352591.84231","1810409730.67628","2083630931.27002","1917724195.94209","",
"Ukraine","UKR","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14342940773.4318","13451869535.8501","13478171372.861","12983508690.3794","10492842399.7798","10174437007.508","10254919726.9043","9695545661.84667","13740667080.2328","10306592461.7417","6262283675.13905","6539425515.79473","7092757022.39348","7415987684.45162","9064451403.60418","10836247414.9276","14943118621.5778","18897029702.9703","24284950495.0495","30541654009.7205","22460211520.69","26370280760.119","28328103820.4729","32782755600.0501","34063680720.6306","24919447786.1812","17226833053.3264","17366122271.6652","23184203995.9995","27165530045.4036","",
"Upper middle income","UMC","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","31125082050.5957","29555928982.0802","28221853843.7792","30270370971.706","31711471709.424","35028161347.6813","40262474848.3067","38953654534.5481","41210703400.5745","47005404105.3601","52485210832.1066","60814557946.5528","69699536457.5136","89439611176.1631","118293605103.224","136920838961.5","149583700533.473","162808188410.301","179910863447.979","211984029814.061","241985384848.785","271450538397.706","276468664830.999","270431916409.409","274483317301.954","287809014768.404","305581455594.025","302449612828.715","323664773273.907","359299553588.049","411888519401.73","423300185717.185","384553633071.304","464028760831.114","484646311109.596","577223506973.798","613468318383.972","670659487787.828","662321251333.709","624825810327.843","678204349630.629","696533048499.397","697623170754.981","772198860131.709","895997506248.727","1083070067219.42","1293918519528.34","1601105592797.13","1964112585414.81","2006778779736.91","2338127902995.15","2789751662112.57","3007009184400.25","3240140891786.78","3314142235914.44","3163994394850.06","3205572733797.26","3533771134387.66","","",
